users,ads,scaled_ads,,
258701,8.2,0.017397198,,
258707,12,0.025982829,,
258717,4.25,0.008472662,,
258726,26.4,0.058517849,,
258727,16.8,0.036827836,,
258764,29,0.064392228,,
258765,91,0.204473565,,
258771,31.2,0.069362856,,
258784,38.1,0.084952553,,
258795,26.3,0.058291911,,
258800,2.95,0.005535472,,
258804,13.3,0.028920018,,
258810,8.4,0.017849074,,
258813,39,0.086985992,,
258815,14.1,0.030727519,,
258819,19.9,0.043831902,,
258827,5.55,0.011409851,,
258828,22.65,0.050045188,,
258836,50.2,0.112291008,,
258848,15,0.032760958,,
258854,14.1,0.030727519,,
258871,7,0.014685947,,
258878,49.95,0.111726164,,
258880,9.55,0.020447357,,
258884,25.9,0.057388161,,
258898,14,0.030501582,,
258908,5.3,0.010845007,,
258928,11.1,0.02394939,,
258929,19.6,0.043154089,,
258940,6.2,0.012878446,,
258954,33.8,0.075237235,,
258964,5.4,0.011070944,,
258971,20.4,0.044961591,,
258978,14.55,0.031744239,,
258982,12.1,0.026208766,,
258994,68.5,0.153637596,,
259014,4.7,0.009489381,,
259015,21.7,0.04789878,,
259027,22.45,0.049593312,,
259028,2.5,0.004518753,,
259031,6.05,0.012539539,,
259036,12.15,0.026321735,,
259061,56.4,0.126299141,,
259097,23.75,0.052530502,,
259099,9.9,0.021238138,,
259106,19.2,0.042250339,,
259138,14.25,0.031066426,,
259139,14.7,0.032083145,,
259147,3.3,0.006326254,,
259166,7.6,0.016041573,,
259169,22.65,0.050045188,,
259179,12.9,0.028016268,,
259180,10.75,0.023158608,,
259183,14.55,0.031744239,,
259194,6.6,0.013782196,,
259196,11.65,0.025192047,,
259204,19.4,0.042702214,,
259207,11.9,0.025756891,,
259209,9.2,0.019656575,,
259222,31.6,0.070266606,,
259227,10.7,0.023045639,,
259235,13.55,0.029484862,,
259259,13.5,0.029371893,,
259307,6.3,0.013104383,,
259313,20.7,0.045639404,,
259315,6.5,0.013556258,,
259317,11.7,0.025305016,,
259318,13.2,0.02869408,,
259335,11.3,0.024401265,,
259350,8.85,0.018865793,,
259353,15.75,0.03445549,,
259359,7.45,0.015702666,,
259366,17.8,0.039087212,,
259367,19.4,0.042702214,,
259368,19,0.041798464,,
259402,27,0.059873475,,
259419,10.35,0.022254858,,
259423,15.7,0.034342521,,
259434,16.8,0.036827836,,
259448,51.4,0.115002259,,
259460,27.4,0.060777225,,
259473,22,0.048576593,,
259478,13.8,0.030049706,,
259481,28.8,0.063940352,,
259482,38.85,0.086647085,,
259497,8.5,0.018075011,,
259513,17.6,0.038635337,,
259523,9.6,0.020560325,,
259525,4.3,0.00858563,,
259536,10.55,0.022706733,,
259544,17.5,0.038409399,,
259565,15.9,0.034794397,,
259596,23.2,0.051287845,,
259603,32.4,0.072074108,,
259632,47.5,0.106190691,,
259641,54.8,0.122684139,,
259646,30.55,0.067894261,,
259658,22.5,0.049706281,,
259660,11.8,0.025530953,,
259672,4.7,0.009489381,,
259673,27,0.059873475,,
259676,11.6,0.025079078,,
259678,31.9,0.070944419,,
259688,13,0.028242205,,
259721,8,0.016945323,,
259722,48.3,0.107998192,,
259734,61.65,0.138160868,,
259735,51.6,0.115454135,,
259740,3,0.005648441,,
259742,13.7,0.029823769,,
259745,48.15,0.107659286,,
259762,11.85,0.025643922,,
259763,47.4,0.105964754,,
259770,21,0.046317216,,
259794,22.8,0.050384094,,
259796,5.65,0.011635789,,
259814,33.3,0.074107546,,
259818,26.2,0.058065974,,
259852,8.55,0.01818798,,
259857,18.9,0.041572526,,
259865,30.9,0.068685043,,
259881,8.1,0.017171261,,
259883,49.5,0.110709444,,
259915,37.5,0.083596927,,
259922,19.95,0.043944871,,
259939,6.7,0.014008134,,
259966,20,0.04405784,,
259967,16.95,0.037166742,,
259977,32.2,0.071622232,,
260006,15.25,0.033325802,,
260013,33.6,0.074785359,,
260018,84.6,0.190013556,,
260021,17.25,0.037844555,,
260025,13.5,0.029371893,,
260031,38.1,0.084952553,,
260053,6,0.01242657,,
260060,6.55,0.013669227,,
260065,20.55,0.045300497,,
260081,50.1,0.11206507,,
260110,10.65,0.022932671,,
260122,30.2,0.067103479,,
260123,12.3,0.026660642,,
260134,6.2,0.012878446,,
260149,18.1,0.039765025,,
260153,62.2,0.139403525,,
260155,7.4,0.015589697,,
260171,29,0.064392228,,
260186,12.75,0.027677361,,
260198,6.4,0.013330321,,
260199,21.5,0.047446905,,
260217,10.65,0.022932671,,
260223,26.7,0.059195662,,
260224,30.9,0.068685043,,
260232,10.35,0.022254858,,
260239,16.3,0.035698147,,
260259,1.7,0.002711252,,
260264,5.25,0.010732038,,
260307,25.95,0.05750113,,
260322,5.4,0.011070944,,
260325,42.9,0.09579756,,
260326,21.45,0.047333936,,
260329,25,0.055354722,,
260344,54.5,0.122006326,,
260354,9.5,0.020334388,,
260360,21.5,0.047446905,,
260364,12.35,0.02677361,,
260365,35.65,0.079417081,,
260377,6,0.01242657,,
260385,24.6,0.054450972,,
260387,14.9,0.03253502,,
260388,8.85,0.018865793,,
260399,37.5,0.083596927,,
260407,4.2,0.008359693,,
260430,120,0.269995481,,
260434,10.6,0.022819702,,
260447,13.7,0.029823769,,
260448,15.3,0.033438771,,
260487,7.3,0.01536376,,
260490,11.3,0.024401265,,
260514,4.4,0.008811568,,
260515,6.7,0.014008134,,
260530,44.3,0.098960687,,
260552,35.4,0.078852237,,
260559,18.5,0.040668775,,
260594,60.4,0.135336647,,
260596,31.5,0.070040669,,
260599,11.2,0.024175328,,
260619,3.15,0.005987347,,
260644,11.85,0.025643922,,
260647,17.4,0.038183461,,
260658,34.6,0.077044736,,
260686,13.35,0.029032987,,
260692,23.4,0.05173972,,
260733,21.7,0.04789878,,
260755,6.1,0.012652508,,
260762,31.6,0.070266606,,
260766,50.8,0.113646634,,
260775,43.8,0.097830999,,
260777,23.2,0.051287845,,
260781,68,0.152507908,,
260782,101,0.227067329,,
260798,4.05,0.008020786,,
260803,28.3,0.062810664,,
260804,14.6,0.031857207,,
260828,22.9,0.050610032,,
260830,3.55,0.006891098,,
260832,39.3,0.087663805,,
260836,11.2,0.024175328,,
260839,17.25,0.037844555,,
260842,10.65,0.022932671,,
260853,10.5,0.022593764,,
260860,41.85,0.093425215,,
260861,48.6,0.108676005,,
260862,12.2,0.026434704,,
260863,21.9,0.048350655,,
260868,22.2,0.049028468,,
260872,3.1,0.005874379,,
260874,15.8,0.034568459,,
260879,20.2,0.044509715,,
260884,6.1,0.012652508,,
260888,5.75,0.011861726,,
260895,8.45,0.017962042,,
260920,22.55,0.04981925,,
260927,20.6,0.045413466,,
260929,6.6,0.013782196,,
260935,9,0.0192047,,
260953,11.8,0.025530953,,
260956,10.2,0.021915951,,
260957,26.4,0.058517849,,
260973,18.3,0.0402169,,
260977,15.5,0.033890646,,
260996,74.5,0.167193854,,
260997,27.45,0.060890194,,
261016,6,0.01242657,,
261021,2.85,0.005309535,,
261027,31,0.068910981,,
261031,7,0.014685947,,
261036,9.9,0.021238138,,
261050,4.5,0.009037506,,
261059,14,0.030501582,,
261064,8.55,0.01818798,,
261066,12.8,0.02779033,,
261069,77.25,0.17340714,,
261073,32.4,0.072074108,,
261087,7.7,0.01626751,,
261101,5.3,0.010845007,,
261107,5.55,0.011409851,,
261121,38.4,0.085630366,,
261125,28.35,0.062923633,,
261127,11.45,0.024740172,,
261130,8.9,0.018978762,,
261136,15.9,0.034794397,,
261143,10.7,0.023045639,,
261157,18.4,0.040442838,,
261164,16.5,0.036150023,,
261170,44.5,0.099412562,,
261184,6.4,0.013330321,,
261192,27.6,0.061229101,,
261202,42.8,0.095571622,,
261206,8.3,0.017623136,,
261214,18.85,0.041459557,,
261243,12.45,0.026999548,,
261244,2.3,0.004066878,,
261248,27,0.059873475,,
261270,19.9,0.043831902,,
261281,4.2,0.008359693,,
261325,30.4,0.067555355,,
261341,6.95,0.014572978,,
261344,25.7,0.056936286,,
261354,6.8,0.014234071,,
261357,5.85,0.012087664,,
261373,7.85,0.016606417,,
261380,37.75,0.084161771,,
261386,7.3,0.01536376,,
261399,6.3,0.013104383,,
261405,23.35,0.051626751,,
261412,33.5,0.074559422,,
261432,13.1,0.028468143,,
261447,1.85,0.003050158,,
261463,105.3,0.236782648,,
261466,21.2,0.046769092,,
261478,7.6,0.016041573,,
261479,6.8,0.014234071,,
261488,31.7,0.070492544,,
261503,22.2,0.049028468,,
261515,14.8,0.032309083,,
261535,14.3,0.031179394,,
261536,35.2,0.078400362,,
261542,23.8,0.05264347,,
261549,16,0.035020334,,
261564,32.4,0.072074108,,
261575,15.25,0.033325802,,
261577,8.25,0.017510167,,
261590,23.6,0.052191595,,
261600,22.1,0.048802531,,
261604,22.95,0.050723,,
261609,11.75,0.025417985,,
261626,2.7,0.004970628,,
261627,10.6,0.022819702,,
261644,10.25,0.02202892,,
261649,27.6,0.061229101,,
261660,15.7,0.034342521,,
261670,4.45,0.008924537,,
261681,113.4,0.255083597,,
261692,8.55,0.01818798,,
261697,11.85,0.025643922,,
261717,33.5,0.074559422,,
261722,12.1,0.026208766,,
261725,14,0.030501582,,
261735,8.4,0.017849074,,
261742,32.4,0.072074108,,
261749,9.2,0.019656575,,
261760,24.7,0.054676909,,
261769,65.5,0.146859467,,
261779,31.2,0.069362856,,
261783,46.1,0.103027564,,
261794,7.4,0.015589697,,
261810,80.4,0.180524175,,
261819,14.7,0.032083145,,
261820,13,0.028242205,,
261827,7.5,0.015815635,,
261863,4.75,0.00960235,,
261866,95.6,0.214866697,,
261892,27.9,0.061906914,,
261896,7.9,0.016719385,,
261899,17,0.037279711,,
261900,14,0.030501582,,
261914,0.95,0.001016719,,
261919,34.4,0.07659286,,
261925,21.9,0.048350655,,
261939,19.4,0.042702214,,
261954,11.1,0.02394939,,
261956,10.1,0.021690014,,
261963,36.6,0.081563488,,
261978,12.75,0.027677361,,
261985,32.25,0.071735201,,
261987,9.7,0.020786263,,
261988,3.75,0.007342973,,
261995,4.4,0.008811568,,
261997,12.6,0.027338455,,
261998,11.5,0.024853141,,
262003,9.2,0.019656575,,
262016,32.5,0.072300045,,
262017,9.2,0.019656575,,
262044,8.25,0.017510167,,
262051,23.25,0.051400813,,
262055,51.2,0.114550384,,
262073,37.8,0.08427474,,
262074,64.3,0.144148215,,
262085,12.7,0.027564392,,
262096,11.6,0.025079078,,
262113,30.8,0.068459105,,
262119,12,0.025982829,,
262128,10.6,0.022819702,,
262141,6.9,0.014460009,,
262157,5,0.010167194,,
262166,9.9,0.021238138,,
262178,17.6,0.038635337,,
262189,14.2,0.030953457,,
262198,10.1,0.021690014,,
262199,18.2,0.039990962,,
262208,3.85,0.007568911,,
262211,24.25,0.05366019,,
262214,16.5,0.036150023,,
262215,28.95,0.064279259,,
262216,11.95,0.02586986,,
262224,10.65,0.022932671,,
262225,51.3,0.114776322,,
262237,28.2,0.062584727,,
262279,4.4,0.008811568,,
262284,5.15,0.0105061,,
262296,20.1,0.044283778,,
262297,2.8,0.005196566,,
262298,12.2,0.026434704,,
262306,4.8,0.009715319,,
262327,24.5,0.054225034,,
262364,7.8,0.016493448,,
262368,12.45,0.026999548,,
262376,6.3,0.013104383,,
262382,11.6,0.025079078,,
262391,8.75,0.018639855,,
262406,14.2,0.030953457,,
262414,12.9,0.028016268,,
262431,37.65,0.083935834,,
262464,10.95,0.023610484,,
262479,15.4,0.033664709,,
262480,4.55,0.009150474,,
262483,5.4,0.011070944,,
262508,44.1,0.098508812,,
262515,24.8,0.054902847,,
262551,21.9,0.048350655,,
262552,7.4,0.015589697,,
262553,41.8,0.093312246,,
262567,35.75,0.079643019,,
262569,22.5,0.049706281,,
262570,13.2,0.02869408,,
262587,23.8,0.05264347,,
262596,21.6,0.047672842,,
262603,25.65,0.056823317,,
262607,3.25,0.006213285,,
262615,25.5,0.05648441,,
262644,9.8,0.021012201,,
262650,29.5,0.065521916,,
262673,24.9,0.055128784,,
262694,54.45,0.121893357,,
262699,73.25,0.164369634,,
262704,5,0.010167194,,
262706,4.25,0.008472662,,
262719,34.2,0.076140985,,
262729,15.2,0.033212833,,
262753,11.55,0.024966109,,
262759,14.8,0.032309083,,
262768,8.5,0.018075011,,
262777,11.45,0.024740172,,
262787,6.9,0.014460009,,
262803,87.75,0.197130592,,
262809,25,0.055354722,,
262820,51.6,0.115454135,,
262826,4.4,0.008811568,,
262829,11,0.023723452,,
262837,7,0.014685947,,
262838,6.3,0.013104383,,
262869,3.65,0.007117036,,
262874,40.65,0.090713963,,
262879,103.2,0.232037958,,
262887,8.5,0.018075011,,
262892,8.2,0.017397198,,
262896,15.4,0.033664709,,
262912,6.3,0.013104383,,
262914,19.5,0.042928152,,
262916,62.1,0.139177587,,
262919,2.85,0.005309535,,
262922,15.3,0.033438771,,
262926,63.4,0.142114776,,
262933,9.15,0.019543606,,
262942,9.3,0.019882512,,
262951,5.8,0.011974695,,
262956,14.7,0.032083145,,
262987,8.3,0.017623136,,
263000,25.85,0.057275192,,
263006,34,0.07568911,,
263024,27,0.059873475,,
263057,40.4,0.090149119,,
263058,21.2,0.046769092,,
263085,10,0.021464076,,
263100,14.7,0.032083145,,
263148,9.2,0.019656575,,
263161,24.1,0.053321283,,
263162,14.25,0.031066426,,
263169,4,0.007907817,,
263173,14.4,0.031405332,,
263180,13.65,0.0297108,,
263185,24.75,0.054789878,,
263189,8.25,0.017510167,,
263198,12.25,0.026547673,,
263212,9.6,0.020560325,,
263230,4.7,0.009489381,,
263233,9.3,0.019882512,,
263235,19,0.041798464,,
263237,9.9,0.021238138,,
263239,21.45,0.047333936,,
263293,1.35,0.00192047,,
263306,5.8,0.011974695,,
263307,8.35,0.017736105,,
263308,4.4,0.008811568,,
263317,10.3,0.022141889,,
263332,10.05,0.021577045,,
263337,14.3,0.031179394,,
263339,7.4,0.015589697,,
263343,11.75,0.025417985,,
263362,25.3,0.056032535,,
263381,15.75,0.03445549,,
263386,21.3,0.046995029,,
263388,38.25,0.08529146,,
263391,23.25,0.051400813,,
263413,5.75,0.011861726,,
263424,25.05,0.055467691,,
263426,19.35,0.042589245,,
263456,6.35,0.013217352,,
263485,12.2,0.026434704,,
263494,3.85,0.007568911,,
263495,7.25,0.015250791,,
263496,12.3,0.026660642,,
263502,4.9,0.009941256,,
263541,10.6,0.022819702,,
263546,16.1,0.035246272,,
263549,67,0.150248531,,
263556,7.35,0.015476728,,
263557,39,0.086985992,,
263570,11.2,0.024175328,,
263601,18.4,0.040442838,,
263603,10.45,0.022480795,,
263606,22.65,0.050045188,,
263631,10.9,0.023497515,,
263632,23.85,0.052756439,,
263645,132.2,0.297559873,,
263649,3.85,0.007568911,,
263659,12.9,0.028016268,,
263671,9.5,0.020334388,,
263675,3.95,0.007794849,,
263690,2.25,0.003953909,,
263701,10.5,0.022593764,,
263713,8.5,0.018075011,,
263719,10.1,0.021690014,,
263721,16.2,0.03547221,,
263736,4.2,0.008359693,,
263738,34.4,0.07659286,,
263755,11.7,0.025305016,,
263756,2.2,0.00384094,,
263769,18.6,0.040894713,,
263778,4.75,0.00960235,,
263788,3.95,0.007794849,,
263811,30.6,0.06800723,,
263825,26.6,0.058969724,,
263834,7.4,0.015589697,,
263847,5.7,0.011748757,,
263861,37.65,0.083935834,,
263862,37.8,0.08427474,,
263874,20.1,0.044283778,,
263877,3.35,0.006439223,,
263887,13.85,0.030162675,,
263894,6.4,0.013330321,,
263906,8.55,0.01818798,,
263909,48.6,0.108676005,,
263918,17.8,0.039087212,,
263924,14.3,0.031179394,,
263930,13.1,0.028468143,,
263932,59.8,0.133981021,,
263933,15,0.032760958,,
263945,17.8,0.039087212,,
263948,29.9,0.066425667,,
263950,10.95,0.023610484,,
263958,21.9,0.048350655,,
263962,22.65,0.050045188,,
263963,16.4,0.035924085,,
263964,9.5,0.020334388,,
263968,7.6,0.016041573,,
263974,9.15,0.019543606,,
263980,18.45,0.040555807,,
263983,31.6,0.070266606,,
263998,21,0.046317216,,
264027,2.3,0.004066878,,
264038,7.55,0.015928604,,
264039,7.2,0.015137822,,
264040,14.1,0.030727519,,
264043,15.65,0.034229553,,
264057,53.3,0.119295075,,
264065,26.15,0.057953005,,
264097,22.5,0.049706281,,
264098,9.8,0.021012201,,
264108,13.2,0.02869408,,
264113,11.1,0.02394939,,
264115,20.6,0.045413466,,
264120,10.75,0.023158608,,
264122,30.9,0.068685043,,
264136,35.5,0.079078174,,
264141,48,0.10732038,,
264169,12.65,0.027451423,,
264170,5.85,0.012087664,,
264195,6.2,0.012878446,,
264199,9.85,0.021125169,,
264205,68.2,0.152959783,,
264206,87.3,0.196113873,,
264220,22.1,0.048802531,,
264237,6.55,0.013669227,,
264251,16.1,0.035246272,,
264255,26.3,0.058291911,,
264260,26.15,0.057953005,,
264264,40.8,0.091052869,,
264265,19.05,0.041911432,,
264275,4.1,0.008133755,,
264279,65,0.145729779,,
264286,7.7,0.01626751,,
264294,18.15,0.039877994,,
264304,6.8,0.014234071,,
264307,16.2,0.03547221,,
264308,33.95,0.075576141,,
264323,13.5,0.029371893,,
264327,2.2,0.00384094,,
264330,4.25,0.008472662,,
264331,38.7,0.086308179,,
264334,13,0.028242205,,
264349,7.8,0.016493448,,
264356,30.15,0.066990511,,
264373,19.6,0.043154089,,
264382,27.3,0.060551288,,
264383,28.8,0.063940352,,
264384,4.4,0.008811568,,
264385,58.75,0.131608676,,
264422,12.25,0.026547673,,
264436,12.2,0.026434704,,
264454,8.2,0.017397198,,
264455,20.85,0.04597831,,
264457,3.3,0.006326254,,
264476,16.35,0.035811116,,
264484,39.4,0.087889742,,
264494,31.4,0.069814731,,
264501,8.1,0.017171261,,
264502,9.75,0.020899232,,
264518,7.1,0.014911884,,
264525,53.4,0.119521012,,
264532,26.9,0.059647537,,
264533,7.5,0.015815635,,
264548,2.55,0.004631722,,
264568,19.2,0.042250339,,
264585,10.6,0.022819702,,
264589,18.8,0.041346588,,
264590,9.1,0.019430637,,
264608,4,0.007907817,,
264615,14.2,0.030953457,,
264624,29.5,0.065521916,,
264642,8.25,0.017510167,,
264649,2.55,0.004631722,,
264657,7.9,0.016719385,,
264674,15,0.032760958,,
264678,8.4,0.017849074,,
264682,10.05,0.021577045,,
264695,15.8,0.034568459,,
264698,8.25,0.017510167,,
264701,15.1,0.032986896,,
264707,3.1,0.005874379,,
264709,11.45,0.024740172,,
264723,36,0.080207863,,
264727,30.9,0.068685043,,
264753,50.6,0.113194758,,
264756,3.5,0.006778129,,
264759,7.5,0.015815635,,
264761,12,0.025982829,,
264763,27.6,0.061229101,,
264766,11.35,0.024514234,,
264772,22.9,0.050610032,,
264783,25.7,0.056936286,,
264792,9.35,0.019995481,,
264807,31.8,0.070718482,,
264817,5.3,0.010845007,,
264826,43.8,0.097830999,,
264841,36.25,0.080772707,,
264845,10.35,0.022254858,,
264847,14.5,0.03163127,,
264848,2.4,0.004292815,,
264851,11.3,0.024401265,,
264853,9.3,0.019882512,,
264858,8,0.016945323,,
264869,41.85,0.093425215,,
264874,4.7,0.009489381,,
264880,28.9,0.06416629,,
264882,45.4,0.101446001,,
264912,70.25,0.157591505,,
264926,14.7,0.032083145,,
264940,47.25,0.105625847,,
264960,21.4,0.047220967,,
264966,51.8,0.11590601,,
265001,14.5,0.03163127,,
265010,17.3,0.037957524,,
265023,6.45,0.01344329,,
265031,5.1,0.010393131,,
265032,18.7,0.041120651,,
265044,19.1,0.042024401,,
265067,50.95,0.11398554,,
265076,51.15,0.114437415,,
265084,128.7,0.289652056,,
265094,6,0.01242657,,
265107,3.75,0.007342973,,
265116,7.4,0.015589697,,
265129,26.1,0.057840036,,
265133,10.2,0.021915951,,
265134,10.1,0.021690014,,
265135,10.4,0.022367826,,
265145,7.9,0.016719385,,
265146,17.95,0.039426118,,
265150,19.8,0.043605965,,
265154,8.05,0.017058292,,
265164,3.85,0.007568911,,
265171,32.7,0.07275192,,
265174,12.7,0.027564392,,
265182,13.2,0.02869408,,
265201,26.6,0.058969724,,
265203,21.4,0.047220967,,
265206,14.6,0.031857207,,
265211,45.85,0.10246272,,
265221,10.1,0.021690014,,
265232,53.3,0.119295075,,
265233,27.9,0.061906914,,
265246,39.2,0.087437867,,
265253,7,0.014685947,,
265276,8.95,0.019091731,,
265290,12.2,0.026434704,,
265347,18.7,0.041120651,,
265352,35.7,0.07953005,,
265385,14.3,0.031179394,,
265392,11.1,0.02394939,,
265404,23.4,0.05173972,,
265405,14.25,0.031066426,,
265423,4.6,0.009263443,,
265424,25.2,0.055806597,,
265432,23.4,0.05173972,,
265434,16.3,0.035698147,,
265439,15.25,0.033325802,,
265443,7.45,0.015702666,,
265448,14.5,0.03163127,,
265454,11.1,0.02394939,,
265459,27.6,0.061229101,,
265478,14.1,0.030727519,,
265483,53.95,0.120763669,,
265486,26,0.057614099,,
265489,10.1,0.021690014,,
265496,21.2,0.046769092,,
265502,6.6,0.013782196,,
265509,51.15,0.114437415,,
265514,17.4,0.038183461,,
265515,34.65,0.077157704,,
265517,5.2,0.010619069,,
265527,34.2,0.076140985,,
265573,11.25,0.024288296,,
265576,28.8,0.063940352,,
265578,4.7,0.009489381,,
265589,4.05,0.008020786,,
265592,64.05,0.143583371,,
265599,30.3,0.067329417,,
265600,30.4,0.067555355,,
265601,8.75,0.018639855,,
265619,8.05,0.017058292,,
265626,72,0.161545413,,
265628,97.8,0.219837325,,
265632,11.8,0.025530953,,
265636,15.3,0.033438771,,
265638,20.25,0.044622684,,
265639,27.45,0.060890194,,
265680,20.8,0.045865341,,
265699,9.65,0.020673294,,
265714,41.3,0.092182558,,
265717,6.1,0.012652508,,
265727,20.4,0.044961591,,
265729,5.3,0.010845007,,
265739,31.1,0.069136918,,
265740,42.8,0.095571622,,
265753,11.25,0.024288296,,
265769,12.7,0.027564392,,
265774,29.3,0.065070041,,
265795,22.2,0.049028468,,
265798,10.05,0.021577045,,
265800,24.1,0.053321283,,
265809,6.4,0.013330321,,
265814,46.65,0.104270221,,
265818,17.4,0.038183461,,
